country,year_month,Permissive_equal_opportunities_rate,Permissive_fairness_rate,Permissive_meritocracy_rate,Permissive_other_rate,Permissive_redistribution_rate,Restrictive_equal_opportunities_rate,Restrictive_fairness_rate,Restrictive_meritocracy_rate,Restrictive_other_rate,Restrictive_redistribution_rate,num_sources,num_domains,HHI,ENP,Top1,Top3,Top5,Entropy,TailShare,g1,g2,g3,g4,g5,g6,G_Trends,G_Trends_var
AU,2011-11,0.2999850007499625,1.949902504874756,0.0,0.1499925003749812,0.7499625018749062,0.1499925003749812,1.799910004499775,0.0,0.1499925003749812,0.4499775011249437,1957.0,114.0,0.0756606853168362,13.216903809586256,0.227899846704139,0.3622892181911088,0.4501788451711803,3.383135246301041,0.3333333333333333,-0.3169091790750301,-0.0790872035428243,0.6349306246151777,-0.7171708926761727,1.5336869659008217,-0.0151995252596341,0.1733751316603896,0.2960085133666476
AU,2011-12,0.0,0.0,0.0,2.476640774513115,0.2251491613193741,0.0,0.0,0.0,2.476640774513115,0.2251491613193741,1421.0,102.0,0.0772453610044566,12.945761234028096,0.2251935256861365,0.3631245601688951,0.4778325123152709,3.331379303120429,0.2745098039215686,-0.0251790854607557,-1.6081064720374278,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,-0.8959034460178568,-0.9370190021789656,-1.1103941338393557
AU,2012-01,0.1779327769968506,0.0,0.0,3.02485720894646,0.5337983309905517,0.0,0.0,0.0,3.02485720894646,0.5337983309905517,2005.0,120.0,0.0756933103649852,13.21120710903122,0.2209476309226932,0.3501246882793017,0.4683291770573566,3.354134796242959,0.3333333333333333,-0.2439766556714615,-1.555381669675545,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,-1.4096473997934866,-1.0503217891163743,-0.1133027869374088
AU,2012-02,0.8524180257998523,0.5682786838665682,0.4262090128999261,2.841393419332841,1.5627663806330625,0.7103483548332102,0.4262090128999261,0.0,2.841393419332841,1.4206967096664205,2143.0,116.0,0.0742956535826527,13.459737572501677,0.2319178721418572,0.3406439570695287,0.4274381707886141,3.463353486691966,0.2241379310344827,0.7041461485749301,-0.5536104247997702,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,0.8655043954985885,-0.3461474817140008,0.7041743074023736
AU,2012-03,1.0665276230654377,1.0665276230654377,0.8295214846064514,1.3035337615244236,2.133055246130875,0.3555092076884791,0.237006138458986,0.237006138458986,1.3035337615244236,2.0145521769013817,2451.0,132.0,0.0722410573224594,13.842543798000372,0.2195022439820481,0.3561811505507956,0.4557323541411668,3.483243330048953,0.2878787878787879,-0.0251790854607557,0.2899864129903558,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,1.966384296446367,-0.1436222309302978,0.202525250783703
AU,2012-04,0.3571641169117209,0.1190547056372403,0.0,1.904875290195845,0.9524376450979224,0.2381094112744806,0.1190547056372403,0.0,1.904875290195845,0.7143282338234419,2561.0,138.0,0.0764982989823778,13.07218609175036,0.2206169465052714,0.3885201093322921,0.482233502538071,3.4120234097221824,0.3043478260869565,0.1936184847499499,-0.0790872035428243,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,-0.0151995252596341,-0.4989322089350436,-0.3553099780047458
AU,2012-05,0.5519007461698088,0.0,0.1103801492339617,3.5321647754867764,1.986842686211312,0.3311404477018853,0.0,0.0,3.5321647754867764,1.986842686211312,2836.0,147.0,0.0718825656828087,13.911579122156418,0.2129760225669957,0.3593088857545839,0.4689703808180536,3.473713493699926,0.2857142857142857,0.8500111953820673,1.028133646056716,-0.0353773661809042,1.4065313982097911,-0.9550735697221074,2.8470882172045893,0.8568855868250255,1.355817795760069
AU,2012-06,0.1129700968153729,0.2259401936307459,0.0,2.033461742676713,1.0167308713383567,0.0,0.1129700968153729,0.0,2.033461742676713,0.9037607745229838,2704.0,141.0,0.0679507785966877,14.716534830827449,0.2011834319526627,0.3494822485207101,0.4674556213017752,3.4998446401962218,0.2411347517730496,5.80942278682473,-0.5008856224378874,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,0.8655043954985885,0.513519425054613,-0.3433661617704124
AU,2012-07,0.4165148123080127,0.0,0.0,3.227989795387099,0.520643515385016,0.3123861092310095,0.0,0.0,3.227989795387099,0.4165148123080127,3022.0,134.0,0.0770486978132127,12.97880468303664,0.2250165453342157,0.3778954334877564,0.4851091992058239,3.4445434060213223,0.2313432835820895,-0.2439766556714615,-1.080858448418599,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,0.1315844615334029,-0.7143626086857352,-1.2278820337403482
AU,2012-08,0.0,0.3227819500333541,0.2151879666889027,2.151879666889028,0.2151879666889027,0.0,0.1075939833444513,0.2151879666889027,2.151879666889028,0.2151879666889027,2960.0,139.0,0.0820640065741417,12.185610254070864,0.2283783783783783,0.4060810810810811,0.5152027027027026,3.4045536297626384,0.2158273381294964,-0.5357067492857359,0.4481608200760045,-0.2588133631129315,-0.7171708926761727,-0.9550735697221074,1.085680375688144,-0.1554872298387998,0.5588753788469354
AU,2012-09,0.3557410679346859,0.3557410679346859,0.2371607119564573,3.201669611412173,0.5929017798911432,0.3557410679346859,0.2371607119564573,0.1185803559782286,3.201669611412173,0.3557410679346859,2760.0,130.0,0.0768136946019743,13.018511935686744,0.2105072463768116,0.3971014492753623,0.5036231884057971,3.4056293916416536,0.2307692307692307,-1.4838295535321275,0.1318120059047072,0.0539970325919067,-0.7171708926761727,0.5381827516516501,0.0581924681368844,-0.2364693646538586,-0.0809821348150587
AU,2012-10,0.2067760511977502,0.1033880255988751,0.0,3.3084168191640044,1.0338802559887512,0.1033880255988751,0.1033880255988751,0.0,3.3084168191640044,1.0338802559887512,3075.0,154.0,0.0640961332540154,15.601565168322416,0.1938211382113821,0.3521951219512195,0.4500813008130081,3.6019715534582533,0.2662337662337662,-1.046234413110716,0.6063352271616531,0.1433714313647176,-0.7171708926761727,-0.9550735697221074,0.2783684483264401,-0.2817339614426975,-0.0452645967888389
AU,2012-11,0.1166820298005904,0.0,0.0,1.516866387407675,0.1166820298005904,0.1166820298005904,0.0,0.0,1.516866387407675,0.1166820298005904,2750.0,136.0,0.0567029421487603,17.635769187716875,0.1763636363636363,0.3319999999999999,0.4243636363636364,3.678004629677176,0.2205882352941176,-1.4838295535321275,-0.4481608200760045,-0.0353773661809042,-0.7171708926761727,0.2666816023109669,0.4251524351194772,-0.3321174325057941,-0.0503834710630965
AU,2012-12,0.3232009825309869,0.0,0.0,2.2624068777169084,0.3232009825309869,0.1616004912654934,0.0,0.0,2.2624068777169084,0.3232009825309869,2227.0,142.0,0.0659859030968464,15.15475204654418,0.1930848675348001,0.3659631791647957,0.465648854961832,3.56151351631752,0.323943661971831,-0.9733018897071474,-1.555381669675545,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,-1.4096473997934866,-1.1718759947889887,-0.8397585622831947
AU,2013-01,0.347025413827806,0.0,0.0,1.619451931196428,0.809725965598214,0.231350275885204,0.0,0.0,1.619451931196428,0.809725965598214,3016.0,152.0,0.0486129677968605,20.57064288234177,0.15815649867374,0.2994031830238727,0.4114721485411141,3.809099008545193,0.2039473684210526,-0.8274368429000102,-1.6081064720374278,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,-0.9692954394143752,-1.082960627318261,0.0889153674707277
AU,2013-02,0.2289796666056054,0.2289796666056054,0.2289796666056054,1.0304084997252243,0.1144898333028027,0.1144898333028027,0.1144898333028027,0.2289796666056054,1.0304084997252243,0.1144898333028027,2806.0,158.0,0.0543149315005164,18.41114353592607,0.1785459729151817,0.3029223093371347,0.4044903777619387,3.72759848098708,0.2784810126582278,-1.4838295535321275,-0.7645096342473018,-1.4206805471594737,-0.7171708926761727,0.3119317938677474,0.2049764549299215,-0.6448803964695679,0.4380802308486932
AU,2013-03,0.4019615724736715,0.0,0.0,2.210788648605193,0.8039231449473431,0.4019615724736715,0.0,0.0,2.210788648605193,0.7034327518289252,3162.0,162.0,0.0513542178006457,19.472597243754045,0.174573055028463,0.2953826691967109,0.3855154965211891,3.7957448620852814,0.2530864197530864,-1.4838295535321275,0.7645096342473018,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,2.1865602766359227,-0.2709474420344428,0.373932954435125
AU,2013-04,0.6315466577648662,0.0902209511092666,0.0902209511092666,2.796849484387264,0.902209511092666,0.2706628533277997,0.0902209511092666,0.0,2.796849484387264,0.902209511092666,3637.0,171.0,0.0518021595327223,19.30421451577361,0.1789936761066813,0.2955732746769315,0.3835578773714599,3.82431220389703,0.2456140350877192,-1.046234413110716,0.1318120059047072,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,0.7187204087055514,-0.5481045013430351,-0.2771570593085923
AU,2013-05,0.314769785248314,0.472154677872471,0.157384892624157,3.069005406171062,1.8099262651778056,0.2360773389362355,0.3934622315603925,0.0786924463120785,3.069005406171062,1.57384892624157,4258.0,164.0,0.0626046713163473,15.973248944106825,0.1958666040394551,0.3548614372945045,0.4462188821042743,3.678772517825109,0.1829268292682926,-1.4838295535321275,0.8699592389710675,0.0093098332055012,-0.7171708926761727,-0.9550735697221074,1.452640342670737,-0.1373607668471836,0.4107437344958514
AU,2013-06,0.3443318670534661,0.172165933526733,0.2582489002900996,3.529401637298028,2.065991202320797,0.0860829667633665,0.0860829667633665,0.2582489002900996,3.529401637298028,1.893825268794064,3784.0,165.0,0.0748493434020623,13.360170638082671,0.226215644820296,0.3855708245243129,0.4788583509513742,3.605803546793229,0.2242424242424242,-1.4838295535321275,-0.18453680826659,-0.0353773661809042,-0.7171708926761727,0.5834329432084305,1.452640342670737,-0.0641402224627711,0.0732205443844125
AU,2013-07,0.5754449422499897,0.4932385219285626,0.0,2.795018290928521,1.3975091454642607,0.2466192609642813,0.0822064203214271,0.0,2.795018290928521,1.3975091454642607,4090.0,179.0,0.0768653941571368,13.009755703011011,0.2310513447432763,0.3914425427872861,0.4819070904645477,3.609047846267064,0.2513966480446927,-1.4838295535321275,-0.7645096342473018,-0.1694389643401206,-0.7171708926761727,-0.9550735697221074,-0.3087674988457083,-0.7331316855605898,-0.6689914630978187
AU,2013-08,0.6993550392415883,0.1554122309425751,0.0777061154712875,4.584660812805968,1.0878856165980262,0.4662366928277255,0.0,0.0,4.584660812805968,0.932473385655451,4246.0,178.0,0.0929023775445521,10.76398717051607,0.2640131888836552,0.4300518134715025,0.5228450306170513,3.52147639239001,0.2078651685393258,-1.1920994599178532,0.4481608200760045,-0.0353773661809042,-0.7171708926761727,-0.9550735697221074,0.3517604417229586,-0.3499666711163456,0.3831650144442441
AU,2013-09,0.781388740898597,0.2841413603267625,0.2841413603267625,5.327650506126798,1.349671461552122,0.2131060202450719,0.1420706801633812,0.2841413603267625,5.327650506126798,1.2076007813887408,4398.0,185.0,0.0841422813834309,11.884631407164548,0.2410186448385629,0.4311050477489768,0.5059117780809459,3.550516207474718,0.2108108108108108,-1.4838295535321275,0.3427112153522387,-0.3035005624993369,-0.7171708926761727,-0.9550735697221074,-0.4555514856387455,-0.5954024747860419,-0.2454358036696962
AU,2013-10,0.2934057067409961,1.1002714002787355,0.073351426685249,3.447517054206704,1.4670285337049809,0.146702853370498,0.5868114134819922,0.0,3.447517054206704,1.3203256803344825,4210.0,170.0,0.0917706399760777,10.896731244989402,0.2475059382422803,0.4610451306413302,0.538479809976247,3.430565134676246,0.2705882352941176,-1.119166936514285,0.18453680826659,-0.214126163726526,-0.7171708926761727,0.0404306445270642,-0.0885915186561527,-0.319014676463247,0.2763877983227949
AU,2013-11,0.7500862599198908,0.900103511903869,0.3750431299599454,3.525405421623487,2.025232901783705,0.075008625991989,0.5250603819439236,0.2250258779759672,3.525405421623487,1.950224275791716,4189.0,165.0,0.0796302266260102,12.558045385159833,0.2160420148006684,0.4390069228932919,0.5239914060634996,3.511364204557242,0.2606060606060606,-1.1920994599178532,-0.0790872035428243,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,0.4251524351194772,-0.6564932063164924,-0.3374785298532454
AU,2013-12,0.1763917307556621,0.088195865377831,0.088195865377831,5.027164326536371,1.7639173075566217,0.1763917307556621,0.088195865377831,0.088195865377831,5.027164326536371,1.5875255768009595,3734.0,167.0,0.09194394565895,10.876191932303236,0.2490626673808248,0.4633101231922871,0.5332083556507766,3.437099064049614,0.2934131736526946,-1.1920994599178532,-1.3972072625898964,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,-1.6298233799830424,-1.2186758520080907,-0.5621826456915983
AU,2014-01,0.9930568773326492,0.9103021375549284,0.2482642193331623,3.2274348513311097,3.310189591108831,0.331018959110883,0.2482642193331623,0.1655094795554415,3.2274348513311097,3.2274348513311097,3994.0,156.0,0.0901690542824752,11.090279342037572,0.2453680520781171,0.4516775162744116,0.5388082123184776,3.419730869633309,0.2371794871794871,-1.1920994599178532,-1.3972072625898964,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,-1.2628634130004497,-1.1575158575109918,0.0611599944970988
AU,2014-02,0.6943801499861123,0.5400734499891985,0.2314600499953708,4.937814399901244,2.9318272999413635,0.3086133999938277,0.4629200999907416,0.2314600499953708,4.937814399901244,2.623213899947536,4036.0,163.0,0.0901941986934242,11.087187585080317,0.235629335976214,0.4680376610505451,0.5267591674925669,3.482647365494437,0.2331288343558282,-1.4838295535321275,-0.2372616106284729,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,-0.2353755054491898,-0.8415652798612574,0.3159505776497344
AU,2014-03,0.4211176462331026,0.1403725487443675,0.0701862743721837,5.75527449851907,1.544098036188043,0.3509313718609189,0.1403725487443675,0.0701862743721837,5.75527449851907,1.4739117618158593,4311.0,169.0,0.0790205567250646,12.654934885858742,0.2152632799814428,0.4428206912549292,0.5103224309904895,3.5602309231720413,0.2485207100591716,-1.1920994599178532,0.9226840413329505,-0.2588133631129315,-0.7171708926761727,-0.9550735697221074,1.3058563558777,-0.1491028147030691,0.6924624651581883
AU,2014-04,1.079346347851741,1.295215617422089,0.3597821159505803,4.245428968216848,4.101516121836616,0.5756513855209285,0.4317385391406964,0.2158692695703482,4.245428968216848,3.597821159505803,4348.0,176.0,0.0869618067163238,11.499301104243132,0.2157313707451701,0.4648114075436982,0.5639374425022998,3.4076984640773214,0.2443181818181818,-1.4838295535321275,0.3954360177141216,0.0539970325919067,-0.7171708926761727,-0.9550735697221074,0.3517604417229586,-0.3924800873169034,-0.2433772726138343
AU,2014-05,1.186587374710333,0.4885948013513136,0.6979925733590195,6.910126476254293,4.397353212161822,0.6281933160231176,0.2093977720077058,0.5583940586872156,6.910126476254293,4.3275539548259205,4634.0,185.0,0.083090977740664,12.035000997594564,0.2116961588260681,0.4626672421234354,0.5317220543806647,3.5042856839066325,0.2378378378378378,-1.046234413110716,1.4499320649517793,0.4561818270695558,2.1144321618384456,0.6739333263219917,1.966384296446367,0.9357715439195704,1.328251631236474
AU,2014-06,1.5899334499284528,1.2113778666121546,0.3028444666530386,3.785555833162984,4.54266699979558,0.7571111666325967,0.454266699979558,0.227133349989779,3.785555833162984,4.088400299816022,4296.0,188.0,0.095134510817737,10.511432616874917,0.2420856610800744,0.4899906890130354,0.5477188081936685,3.418369832914288,0.2606382978723404,-1.046234413110716,0.4481608200760045,0.0539970325919067,-0.7171708926761727,0.1309310276406252,1.085680375688144,-0.0074393416317013,-0.943210885551272
AU,2014-07,1.101904090267983,0.6611424541607899,0.0734602726845322,3.966854724964739,3.3791725434884814,0.5876821814762576,0.2203808180535966,0.0734602726845322,3.966854724964739,3.3791725434884814,4537.0,167.0,0.0939157765778489,10.647838269974557,0.2234957020057306,0.4840202777165527,0.5873925501432664,3.3183780240029863,0.2215568862275449,-1.119166936514285,-0.3954360177141216,0.0539970325919067,-0.7171708926761727,-0.9550735697221074,-0.2353755054491898,-0.5613709815806616,-0.5539316399489602
AU,2014-08,0.993549570480878,0.382134450184953,0.4585613402219436,3.362783161627587,2.2928067011097184,0.7642689003699061,0.3057075601479624,0.2292806701109718,3.362783161627587,2.216379811072728,4130.0,162.0,0.0923850172071126,10.824265992808742,0.2154963680387409,0.4842615012106538,0.5842615012106538,3.3099198370982927,0.2469135802469135,-1.046234413110716,0.9754088436948332,0.9030538209336104,-0.7171708926761727,-0.9550735697221074,0.1315844615334029,-0.1180719582245249,0.4432990233561366
AU,2014-09,1.43628044401584,1.6414633645895318,0.47876014800528,2.3938007400264003,3.0777438086053714,0.8207316822947659,0.5471544548631772,0.2051829205736914,2.3938007400264003,2.735772274315886,4616.0,198.0,0.0884139336014585,11.310434444729909,0.2140381282495667,0.4779029462738301,0.5658578856152513,3.453701813529822,0.2777777777777778,-0.9003693663035788,1.1863080531423649,0.188058630751123,-0.7171708926761727,-0.9550735697221074,-0.0151995252596341,-0.2022411116780008,-0.0841691534534759
AU,2014-10,1.139284671636796,0.7120529197729976,0.0712052919772997,4.343522810615285,3.346648722933089,0.7832582117502973,0.4984370438410982,0.0712052919772997,4.343522810615285,3.204238138978489,4571.0,194.0,0.0959785136824418,10.418998603256538,0.222052067381317,0.4957339750601619,0.5981185736162765,3.335856618009882,0.3092783505154639,-1.4838295535321275,0.7645096342473018,0.9924282197064213,-0.7171708926761727,-0.9550735697221074,-0.1619835120526712,-0.260186612338226,-0.0579455006602251
AU,2014-11,0.8178398124420697,0.5452265416280464,0.1363066354070116,4.7025789215419005,2.7261327081402325,0.4770732239245406,0.0681533177035058,0.1363066354070116,4.7025789215419005,2.453519437326209,4544.0,180.0,0.0946730946860742,10.562663059825946,0.2273327464788732,0.4672095070422535,0.59375,3.337859311546631,0.2277777777777777,-0.8274368429000102,0.3954360177141216,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,-0.3821594922422269,-0.6511808878309782,-0.3909942754927522
AU,2014-12,0.514997461798224,0.6621395937405736,0.1471421319423497,3.972837562443442,3.3106979687028684,0.4414263958270491,0.3678553298558742,0.0735710659711748,3.972837562443442,3.089984770789344,4434.0,191.0,0.0924094151703051,10.821408166657676,0.2228236355435273,0.4585024808299504,0.5947225981055481,3.3540662463262025,0.2879581151832461,-1.046234413110716,-1.3444824602280134,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,-0.6023354724317825,-1.0143295592213777,-0.3631486713903993
AU,2015-01,0.1813664145673504,0.0,0.1813664145673504,3.445961876779658,2.9018626330776067,0.1813664145673504,0.0,0.1813664145673504,3.445961876779658,2.7204962185102564,3669.0,178.0,0.0898282896017779,11.13235044809544,0.2327609702916326,0.4568002180430635,0.5595530117198146,3.430269107977359,0.2752808988764045,-0.9003693663035788,-1.2917576578661305,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,-2.657311287534302,-1.323727220210294,-0.3093976609889166
AU,2015-02,1.4019565081936567,1.246183562838806,0.2336594180322761,1.9471618169356344,3.660664215838993,0.5452053087419777,0.623091781419403,0.0,1.9471618169356344,3.03757243441959,4114.0,185.0,0.0965682946099367,10.355365640858093,0.2408847836655323,0.4854156538648517,0.5780262518230432,3.3530605990523354,0.3081081081081081,-0.9733018897071474,-0.1318120059047072,-0.2588133631129315,-0.7171708926761727,-0.9550735697221074,-0.0885915186561527,-0.5207938732965365,0.8029333469137576
AU,2015-03,0.6844835191579332,0.4563223461052888,0.3802686217544073,3.954793666245836,2.433719179228207,0.5323760704561703,0.3802686217544073,0.3042148974035258,3.954793666245836,2.205558006175562,4478.0,204.0,0.1066807483801009,9.373762512773382,0.2688700312639571,0.4966502903081733,0.5870924519874945,3.296422179005253,0.3235294117647059,-0.9733018897071474,1.555381669675545,-1.4206805471594737,-0.7171708926761727,-0.9550735697221074,1.452640342670737,-0.1763674811531032,0.3444263921434333
AU,2015-04,0.3115653040877367,0.4673479561316052,0.6231306081754735,4.284022931206381,2.5704137587238285,0.1557826520438683,0.0778913260219341,0.4673479561316052,4.284022931206381,2.492522432701894,4159.0,211.0,0.102442054332123,9.76161603278613,0.2546285164703054,0.4842510218802597,0.6027891320028853,3.2991260714399098,0.3459715639810427,-1.119166936514285,0.6063352271616531,0.188058630751123,-0.7171708926761727,0.0404306445270642,0.3517604417229586,-0.1082921475046097,0.0680753336484934
AU,2015-05,0.5594718585655142,1.1988682683546732,0.3196982048945795,5.275020380760562,3.756453907511309,0.3196982048945795,0.5594718585655142,0.2397736536709346,5.275020380760562,3.5166802538403745,4279.0,204.0,0.106594972616092,9.381305473022236,0.2675858845524655,0.4867959803692451,0.6020098153774247,3.29779824741927,0.2941176470588235,-1.1920994599178532,1.9244552862087247,0.9924282197064213,-0.7171708926761727,-0.9550735697221074,1.0122883822916255,0.1774713276484397,0.2857634751530494
AU,2015-06,1.3506427470484483,0.7944957335579108,0.5561470134905375,5.482020561549584,3.893029094433763,0.7150461602021198,0.079449573355791,0.2383487200673732,5.482020561549584,3.654680374366389,4310.0,206.0,0.1086558534891607,9.20336979452062,0.2728538283062645,0.4893271461716937,0.594199535962877,3.284126582385049,0.3203883495145631,-0.9733018897071474,0.2899864129903558,-0.0800645655673096,-0.7171708926761727,0.0856808360838447,1.0122883822916255,-0.0637636194308006,-0.2412349470792403
AU,2015-07,1.1160522655860992,0.3434006971034151,0.4292508713792689,5.923662025033911,3.348156796758297,0.6009512199309764,0.0858501742758537,0.1717003485517075,5.923662025033911,3.1764564482065896,3887.0,201.0,0.1129989478295683,8.849639923269539,0.2786210445073321,0.5019295086184719,0.6135837406740416,3.2282025141723447,0.373134328358209,-0.9003693663035788,-0.3427112153522387,-0.1247517649537151,1.6542966654798203,-0.9550735697221074,-0.3821594922422269,-0.1751281238490077,-0.1113645044182071
AU,2015-08,0.5708848715509038,0.0951474785918173,0.0951474785918173,4.947668886774501,0.4757373929590865,0.4757373929590865,0.0,0.0,4.947668886774501,0.3805899143672692,3635.0,171.0,0.122081702233936,8.191235719205277,0.2905089408528198,0.4998624484181568,0.6052269601100413,3.080795775611422,0.2865497076023391,-0.9733018897071474,1.2917576578661305,0.6796178240015831,-0.7171708926761727,-0.9550735697221074,0.7921124021020699,0.0196569219773926,0.1947850458264004
AU,2015-09,0.9840679400505812,1.4761019100758717,0.0,6.19962802231866,2.263356262116337,0.0984067940050581,1.1808815280606972,0.0,6.19962802231866,2.263356262116337,3590.0,176.0,0.1283818406126581,7.789263615693964,0.311142061281337,0.5119777158774373,0.6175487465181059,3.0507153056987755,0.4147727272727273,-0.8274368429000102,0.5536104247997702,0.5008690264559613,-0.7171708926761727,-0.9550735697221074,0.0581924681368844,-0.231168230984279,-0.2508251529616717
